"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-04-30","13.42",,"0.04",,"0.0","0.0","49","54","46",,"  330","  300","25.9","36.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-01","10.07",,"0.00",,"0.0","0.0","60","83","44",,"  330","  340","23.0","29.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-02","13.42",,"0.00",,"0.0","0.0","75","90","56",,"  250","  230","30.0","38.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-03","12.30",,"0.00",,"0.0","0.0","81","94","66",,"  310","  290","31.1","38.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-04","12.97",,"0.00",,"0.0","0.0","77","88","69",,"  290","  290","32.0","45.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-05","11.41",,"0.00",,"0.0","0.0","72","76","62",,"  320","  300","25.9","33.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-06","8.50",,"0.00",,"0.0","0.0","65","67","59",,"   50","   50","18.1","23.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-07","7.38",,"0.00",,"0.0","0.0","63","75","52",,"   10","   30","15.0","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-08","5.59",,"0.00",,"0.0","0.0","61","70","52",,"  160","  120","12.1","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-09","5.37",,"0.00",,"0.0","0.0","62","76","53",,"  130","  130","15.0","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-10","6.04",,"0.08",,"0.0","0.0","58","68","52",,"  110","  110","14.1","19.0","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-11","10.51",,"0.00",,"0.0","0.0","66","75","61",,"  340","  340","21.9","25.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-12","8.05",,"0.21",,"0.0","0.0","60","64","52",,"  360","  360","16.1","19.9","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-13","7.16",,"0.25",,"0.0","0.0","53","54","51",,"  360","   30","14.1","16.1","    1",,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-14","3.58",,"0.12",,"0.0","0.0","57","70","52",,"  160","  170","13.0","18.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-15","9.62",,"0.43",,"0.0","0.0","71","92","61",,"  310","  310","42.9","53.0","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-16","6.71",,"0.35",,"0.0","0.0","64","67","57",,"   30","   90","15.0","19.9","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-17","5.14",,"0.33",,"0.0","0.0","61","72","56",,"   20","   10","12.1","14.1","    1",,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-18","9.40",,"0.00",,"0.0","0.0","65","66","57",,"   60","   40","21.9","28.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-19","6.49",,"0.72",,"0.0","0.0","55","57","51",,"   90","   90","14.1","17.0","    1","    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-20","10.74",,"0.00",,"0.0","0.0","67","85","56",,"  270","  280","23.9","28.0","    1","    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-21","7.38",,"0.00",,"0.0","0.0","69","78","58",,"  180","  190","14.1","18.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-22","3.58",,"0.19",,"0.0","0.0","63","67","58",,"  260","  260","10.1","14.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-23","8.95",,"0.24",,"0.0","0.0","67","82","58",,"  330","  290","19.9","27.1","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-24","8.95",,"0.00",,"0.0","0.0","75","85","66",,"  230","  230","17.0","25.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-25","12.75",,"0.00",,"0.0","0.0","76","88","60",,"  250","  250","25.1","31.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-26","8.05",,"0.00",,"0.0","0.0","81","92","70",,"  240","  250","18.1","25.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-27","10.96",,"0.87",,"0.0","0.0","69","78","57",,"   40","   50","21.9","31.1","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-28","5.82",,"0.00",,"0.0","0.0","61","71","56",,"  160","  150","12.1","15.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-29","5.59",,"0.00",,"0.0","0.0","73","89","63",,"  170","  170","12.1","15.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-30","6.26",,"0.00",,"0.0","0.0","70","74","58",,"  140","  150","13.0","17.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-05-31","5.82",,"0.01",,"0.0","0.0","65","68","63",,"   90","  100","10.1","14.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-01","3.36",,"0.20",,"0.0","0.0","69","82","63",,"  360","  340","15.0","19.0","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-02","9.17",,"0.05",,"0.0","0.0","77","87","68",,"  340","  330","28.0","32.0",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-03","12.08",,"0.20",,"0.0","0.0","65","69","52",,"  110","   90","18.1","25.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-04","7.61",,"0.11",,"0.0","0.0","59","72","52",,"   20","   10","15.0","18.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-05","11.86",,"0.00",,"0.0","0.0","67","77","57",,"  240","  250","23.9","30.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-06","5.82",,"0.00",,"0.0","0.0","65","71","57",,"  130","  100","12.1","16.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-07","6.93",,"0.00",,"0.0","0.0","64","70","60",,"  140","  150","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-08","8.72",,"0.00",,"0.0","0.0","69","85","56",,"  260","  240","17.0","23.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-09","6.49",,"0.00",,"0.0","0.0","75","83","66",,"   10","   20","14.1","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-10","5.59",,"0.06",,"0.0","0.0","69","73","57",,"   20","   80","13.0","14.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-11","5.59",,"0.07",,"0.0","0.0","63","71","57",,"  140","  130","15.0","21.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-12","7.61",,"0.00",,"0.0","0.0","65","75","54",,"  150","  150","18.1","25.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-13","9.84",,"0.04",,"0.0","0.0","69","80","62",,"  270","  270","23.9","31.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-14","14.99",,"0.00",,"0.0","0.0","76","87","65",,"  280","  300","28.0","35.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-15","10.96",,"0.00",,"0.0","0.0","73","81","64",,"  320","  320","25.1","32.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-16","7.61",,"0.00",,"0.0","0.0","74","87","59",,"  330","  280","16.1","23.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-17","6.26",,"0.00",,"0.0","0.0","78","91","61",,"  200","  200","15.0","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-18","12.08",,"0.14",,"0.0","0.0","83","96","70",,"  290","  290","31.1","38.0","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-19","11.63",,"0.17",,"0.0","0.0","82","90","74",,"  240","  250","28.0","34.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-20","6.49",,"0.07",,"0.0","0.0","77","86","69",,"  130","  140","13.0","17.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-21","8.28",,"0.11",,"0.0","0.0","75","87","66",,"  360","  340","18.1","21.9","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-22","8.28",,"0.14",,"0.0","0.0","72","74","63",,"  130","  150","15.0","19.9","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-23","7.61",,"0.00",,"0.0","0.0","66","69","64",,"   40","   40","16.1","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-24","8.28",,"0.01",,"0.0","0.0","74","89","66",,"  280","  280","28.0","35.1","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-25","12.30",,"0.00",,"0.0","0.0","76","84","65",,"  340","  320","23.9","35.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-26","9.17",,"0.00",,"0.0","0.0","71","77","61",,"  170","  120","14.1","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-27","7.61",,"0.00",,"0.0","0.0","70","75","63",,"  200","  180","19.9","25.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-28","8.28",,"0.50",,"0.0","0.0","76","88","70",,"  180","  190","18.1","23.0","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-29","7.83",,"0.00",,"0.0","0.0","81","93","69",,"  300","  260","19.9","29.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-06-30","6.93",,"0.00",,"0.0","0.0","85","96","69",,"  240","  270","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-01","6.04",,"0.00",,"0.0","0.0","88","98","77",,"  150","  170","13.0","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-02","5.82",,"0.00",,"0.0","0.0","87","96","75",,"  160","  140","15.0","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-03","3.36",,"0.13",,"0.0","0.0","83","94","77",,"  220","  220","17.0","19.9","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-04","4.47",,"0.00",,"0.0","0.0","81","89","76",,"  130","  130","13.0","16.1","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-05","8.95",,"0.00",,"0.0","0.0","81","91","75",,"  200","  200","19.9","25.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-06","12.75",,"0.27",,"0.0","0.0","80","84","69",,"  310","  310","21.0","29.1","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-07","9.62",,"0.00",,"0.0","0.0","71","77","61",,"   30","   20","23.0","29.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-08","5.37",,"0.00",,"0.0","0.0","72","84","60",,"  180","  190","14.1","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-09","7.16",,"0.00",,"0.0","0.0","77","91","63",,"  200","  230","15.0","19.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-10","8.95",,"0.00",,"0.0","0.0","82","96","69",,"  270","  300","18.1","27.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-11","10.29",,"0.00",,"0.0","0.0","83","89","72",,"   40","   30","19.9","23.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-12","6.71",,"0.00",,"0.0","0.0","77","86","70",,"  140","  150","14.1","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-13","7.16",,"0.00",,"0.0","0.0","77","86","67",,"  160","  170","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-14","10.51",,"0.06",,"0.0","0.0","80","93","67",,"  340","  320","31.1","38.0",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-15","6.93",,"1.14",,"0.0","0.0","77","86","69",,"  310","  310","18.1","21.9","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-16","8.50",,"0.00",,"0.0","0.0","82","94","72",,"  200","  200","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-17","9.84",,"1.12",,"0.0","0.0","81","93","71",,"  310","  300","35.1","44.1","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-18","12.08",,"0.00",,"0.0","0.0","77","88","69",,"  330","  320","21.0","32.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-19","7.61",,"0.00",,"0.0","0.0","75","83","62",,"   20","   10","14.1","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-20","6.71",,"0.00",,"0.0","0.0","75","82","67",,"  160","  140","16.1","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-21","10.96",,"0.98",,"0.0","0.0","73","77","66",,"   80","   70","19.9","29.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-22","13.20",,"0.60",,"0.0","0.0","74","81","71",,"  100","   90","28.0","42.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-23","11.41",,"0.17",,"0.0","0.0","76","83","72",,"  140","  140","21.0","31.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-24","12.53",,"0.00",,"0.0","0.0","78","83","74",,"  150","  140","21.0","29.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-25","8.72",,"0.66",,"0.0","0.0","75","79","71",,"  170","  150","17.0","23.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-26","8.72",,"0.01",,"0.0","0.0","76","88","70",,"  250","  250","15.0","19.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-27","6.93",,"1.16",,"0.0","0.0","79","89","70",,"   30","  130","21.0","25.9","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-28","4.70",,"0.00",,"0.0","0.0","76","88","66",,"  230","  250","16.1","23.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-29","7.61",,"0.00",,"0.0","0.0","78","85","70",,"  270","  330","15.0","19.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-30","5.14",,"0.00",,"0.0","0.0","76","81","66",,"  170","  140","12.1","16.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-07-31","7.38",,"0.00",,"0.0","0.0","74","82","67",,"  130","  140","13.0","18.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-01","12.30",,"0.09",,"0.0","0.0","79","89","75",,"  240","  240","23.0","30.0","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-02","9.62",,"0.40",,"0.0","0.0","82","88","75",,"  230","  200","23.0","30.0","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-03","7.38",,"0.54",,"0.0","0.0","78","87","72",,"  240","  240","23.0","31.1","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-04","8.28",,"0.69",,"0.0","0.0","79","89","72",,"  260","  280","16.1","25.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-05","5.82",,"0.00",,"0.0","0.0","83","94","71",,"  260","  260","14.1","19.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-06","6.71",,"0.00",,"0.0","0.0","85","95","75",,"  220","  230","15.0","19.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-07","8.50",,"0.13",,"0.0","0.0","84","93","76",,"  340","  340","30.0","35.1",,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-08","6.26",,"0.00",,"0.0","0.0","82","94","75",,"  180","  180","16.1","21.9",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-09","9.62",,"0.01",,"0.0","0.0","83","91","76",,"  320","  300","21.0","27.1","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-10","5.59",,"0.00",,"0.0","0.0","82","91","71",,"  240","  240","15.0","18.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-11","4.70",,"1.26",,"0.0","0.0","76","80","71",,"  290","  290","25.1","31.1","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-12","6.71",,"0.00",,"0.0","0.0","76","85","69",,"   10","  120","17.0","21.9",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-13","7.38",,"0.72",,"0.0","0.0","74","77","70",,"   20","   40","16.1","21.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-14","7.61",,"0.40",,"0.0","0.0","73","83","67",,"  270","  270","21.9","30.0","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-15","10.29",,"0.00",,"0.0","0.0","77","90","69",,"  270","  270","18.1","23.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-16","8.05",,"0.00",,"0.0","0.0","83","92","73",,"  260","  250","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-17","8.95",,"0.61",,"0.0","0.0","84","90","73",,"  280","  280","28.0","34.0","    1",,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-18","10.51",,"0.11",,"0.0","0.0","80","90","70",,"  340","  320","25.1","31.1",,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-19","10.07",,"0.00",,"0.0","0.0","71","73","68",,"   50","   50","18.1","25.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-20","7.38",,"0.00",,"0.0","0.0","72","75","68",,"   30","   40","17.0","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-21","8.28",,"0.11",,"0.0","0.0","72","77","69",,"  130","  180","15.0","21.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-22","11.63",,"0.75",,"0.0","0.0","77","86","71",,"  270","  280","23.0","33.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-23","11.41",,"0.00",,"0.0","0.0","74","81","66",,"  320","  320","23.0","32.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-24","4.92",,"0.00",,"0.0","0.0","74","85","63",,"  160","  220","14.1","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-25","4.92",,"0.00",,"0.0","0.0","74","80","66",,"  160","  150","13.0","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-26","8.50",,"0.00",,"0.0","0.0","76","87","66",,"  250","  170","17.0","23.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-27","6.71",,"0.00",,"0.0","0.0","81","92","71",,"  230","  240","14.1","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-28","10.07",,"0.00",,"0.0","0.0","86","96","76",,"  230","  230","21.9","25.9","    1",,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-29","10.51",,"0.00",,"0.0","0.0","88","96","78",,"  240","  220","21.0","27.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-30","11.41",,"0.00",,"0.0","0.0","86","92","77",,"  330","  330","21.0","25.1",,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-08-31","9.84",,"0.05",,"0.0","0.0","77","79","72",,"  100","  120","16.1","21.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-01","7.38",,"0.00",,"0.0","0.0","73","78","70",,"  100","  100","14.1","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-02","4.92",,"0.00",,"0.0","0.0","75","82","68",,"  160","  170","12.1","15.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-03","7.16",,"0.00",,"0.0","0.0","83","95","76",,"  240","  250","16.1","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-04","6.71",,"0.00",,"0.0","0.0","86","95","78",,"  330","  280","13.0","21.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-05","6.71",,"0.00",,"0.0","0.0","84","91","78",,"  150","  130","15.0","19.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-06","8.50",,"0.07",,"0.0","0.0","85","98","76",,"  340","  340","29.1","35.1","    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-07","9.62",,"0.00",,"0.0","0.0","76","79","71",,"   20","   30","14.1","17.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-08","13.42",,"0.01",,"0.0","0.0","70","72","59",,"   30","   20","21.0","23.9",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-09","12.53",,"0.51",,"0.0","0.0","59","61","56",,"   70","   80","18.1","27.1",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-10","11.86",,"0.69",,"0.0","0.0","59","63","55",,"   50","   60","21.0","27.1","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-11","4.92",,"0.01",,"0.0","0.0","65","76","58",,"   20","   30","13.0","15.0","    1",,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-12","5.82",,"0.23",,"0.0","0.0","74","79","71",,"   30","   30","10.1","13.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-13","6.71",,"0.47",,"0.0","0.0","73","77","70",,"   20","   60","14.1","17.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-14","5.82",,"0.05",,"0.0","0.0","72","76","69",,"   30","   40","12.1","15.0","    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-15","3.58",,"0.00",,"0.0","0.0","73","81","66",,"  160","  170","12.1","15.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-16","3.58",,"0.00",,"0.0","0.0","74","84","64",,"  170","  180","13.0","15.0",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-09-17","5.82",,"0.00",,"0.0","0.0","73","79","67",,"  130","  150","13.0","18.1",,,,,,,,
